test	run1	run2	run3	verdict	cause
ScrollTest.testTwoFingersScrollUp(TestTouchDevice)[8]	PASS	PASS	PASS	stable-pass	
ScrollTest.testTwoFingersScrollUp(TestTouchDevice)[9]	PASS	PASS	PASS	stable-pass	
ScrollThresholdTest.testMoveDownCheckThreshold(TestTouchDevice)[10]	PASS	PASS	PASS	stable-pass	
ScrollThresholdTest.testMoveDownCheckThreshold(TestTouchDevice)[11]	PASS	PASS	PASS	stable-pass	
ScrollThresholdTest.testMoveDownCheckThreshold(TestTouchDevice)[12]	PASS	PASS	PASS	stable-pass	
ScrollThresholdTest.testMoveDownCheckThreshold(TestTouchDevice)[13]	PASS	PASS	PASS	stable-pass	
ScrollThresholdTest.testMoveDownCheckThreshold(TestTouchDevice)[14]	PASS	PASS	PASS	stable-pass	
ScrollThresholdTest.testMoveDownCheckThreshold(TestTouchDevice)[15]	PASS	PASS	PASS	stable-pass	
ScrollThresholdTest.testMoveDownCheckThreshold(TestTouchDevice)[1]	PASS	PASS	PASS	stable-pass	
ScrollThresholdTest.testMoveDownCheckThreshold(TestTouchDevice)[2]	PASS	PASS	PASS	stable-pass	
ScrollThresholdTest.testMoveDownCheckThreshold(TestTouchDevice)[3]	PASS	PASS	PASS	stable-pass	
ScrollThresholdTest.testMoveDownCheckThreshold(TestTouchDevice)[4]	PASS	PASS	PASS	stable-pass	
ScrollThresholdTest.testMoveDownCheckThreshold(TestTouchDevice)[5]	PASS	PASS	PASS	stable-pass	
ScrollThresholdTest.testMoveDownCheckThreshold(TestTouchDevice)[6]	PASS	PASS	PASS	stable-pass	
ScrollThresholdTest.testMoveDownCheckThreshold(TestTouchDevice)[7]	PASS	PASS	PASS	stable-pass	
ScrollThresholdTest.testMoveDownCheckThreshold(TestTouchDevice)[8]	PASS	PASS	PASS	stable-pass	
ScrollThresholdTest.testMoveDownCheckThreshold(TestTouchDevice)[9]	PASS	PASS	PASS	stable-pass	
ScrollThresholdTest.testMoveUpCheckThreshold(TestTouchDevice)[10]	PASS	PASS	PASS	stable-pass	
ScrollThresholdTest.testMoveUpCheckThreshold(TestTouchDevice)[11]	PASS	PASS	PASS	stable-pass	
ScrollThresholdTest.testMoveUpCheckThreshold(TestTouchDevice)[12]	ERROR	ERROR	ERROR	persistent	com.sun.glass.ui.monocle.TestLogShim$TestLogAssertion: Timed out after 3001ms waiting for 'TouchPoint: RELEASED 640, 391'
ScrollThresholdTest.testMoveUpCheckThreshold(TestTouchDevice)[13]	PASS	PASS	PASS	stable-pass	
ScrollThresholdTest.testMoveUpCheckThreshold(TestTouchDevice)[14]	PASS	PASS	PASS	stable-pass	
ScrollThresholdTest.testMoveUpCheckThreshold(TestTouchDevice)[15]	PASS	PASS	PASS	stable-pass	
ScrollThresholdTest.testMoveUpCheckThreshold(TestTouchDevice)[1]	PASS	PASS	PASS	stable-pass	
ScrollThresholdTest.testMoveUpCheckThreshold(TestTouchDevice)[2]	PASS	PASS	PASS	stable-pass	
ScrollThresholdTest.testMoveUpCheckThreshold(TestTouchDevice)[3]	PASS	PASS	PASS	stable-pass	
ScrollThresholdTest.testMoveUpCheckThreshold(TestTouchDevice)[4]	PASS	PASS	PASS	stable-pass	
ScrollThresholdTest.testMoveUpCheckThreshold(TestTouchDevice)[5]	PASS	PASS	PASS	stable-pass	
ScrollThresholdTest.testMoveUpCheckThreshold(TestTouchDevice)[6]	PASS	PASS	PASS	stable-pass	
ScrollThresholdTest.testMoveUpCheckThreshold(TestTouchDevice)[7]	PASS	PASS	PASS	stable-pass	
ScrollThresholdTest.testMoveUpCheckThreshold(TestTouchDevice)[8]	PASS	PASS	PASS	stable-pass	
ScrollThresholdTest.testMoveUpCheckThreshold(TestTouchDevice)[9]	PASS	PASS	PASS	stable-pass	
SimpleMouseTest.testClickLeft	PASS	PASS	PASS	stable-pass	
SimpleMouseTest.testClickRight	PASS	PASS	PASS	stable-pass	
SimpleMouseTest.testDragLookahead	PASS	PASS	PASS	stable-pass	
SimpleMouseTest.testGrab1	PASS	PASS	PASS	stable-pass	
SimpleMouseTest.testGrab2	PASS	PASS	PASS	stable-pass	
SimpleMouseTest.testMoveLookahead	PASS	PASS	PASS	stable-pass	
SimpleMouseTest.testRelativeDrag	PASS	PASS	PASS	stable-pass	
SimpleMouseTest.testRelativeMove	PASS	PASS	PASS	stable-pass	
SimpleMouseTest.testWheel	PASS	PASS	PASS	stable-pass	
SimpleMouseTest.testWheelSequence	PASS	PASS	PASS	stable-pass	
SingleTouchNonFullScreenTest.tap(TestTouchDevice, TestCase)[10]	PASS	PASS	PASS	stable-pass	
SingleTouchNonFullScreenTest.tap(TestTouchDevice, TestCase)[11]	PASS	PASS	PASS	stable-pass	
SingleTouchNonFullScreenTest.tap(TestTouchDevice, TestCase)[12]	PASS	PASS	PASS	stable-pass	
SingleTouchNonFullScreenTest.tap(TestTouchDevice, TestCase)[13]	PASS	PASS	PASS	stable-pass	
SingleTouchNonFullScreenTest.tap(TestTouchDevice, TestCase)[14]	PASS	PASS	PASS	stable-pass	
SingleTouchNonFullScreenTest.tap(TestTouchDevice, TestCase)[15]	PASS	PASS	PASS	stable-pass	
SingleTouchNonFullScreenTest.tap(TestTouchDevice, TestCase)[16]	PASS	PASS	PASS	stable-pass	
SingleTouchNonFullScreenTest.tap(TestTouchDevice, TestCase)[17]	PASS	PASS	PASS	stable-pass	
SingleTouchNonFullScreenTest.tap(TestTouchDevice, TestCase)[18]	PASS	PASS	PASS	stable-pass	
SingleTouchNonFullScreenTest.tap(TestTouchDevice, TestCase)[19]	PASS	PASS	PASS	stable-pass	
SingleTouchNonFullScreenTest.tap(TestTouchDevice, TestCase)[1]	PASS	PASS	PASS	stable-pass	
SingleTouchNonFullScreenTest.tap(TestTouchDevice, TestCase)[20]	PASS	PASS	PASS	stable-pass	
SingleTouchNonFullScreenTest.tap(TestTouchDevice, TestCase)[21]	PASS	PASS	PASS	stable-pass	
SingleTouchNonFullScreenTest.tap(TestTouchDevice, TestCase)[22]	PASS	PASS	PASS	stable-pass	
SingleTouchNonFullScreenTest.tap(TestTouchDevice, TestCase)[23]	PASS	PASS	PASS	stable-pass	
SingleTouchNonFullScreenTest.tap(TestTouchDevice, TestCase)[24]	PASS	PASS	PASS	stable-pass	
SingleTouchNonFullScreenTest.tap(TestTouchDevice, TestCase)[25]	PASS	PASS	PASS	stable-pass	
SingleTouchNonFullScreenTest.tap(TestTouchDevice, TestCase)[26]	PASS	PASS	PASS	stable-pass	
SingleTouchNonFullScreenTest.tap(TestTouchDevice, TestCase)[27]	PASS	PASS	PASS	stable-pass	
SingleTouchNonFullScreenTest.tap(TestTouchDevice, TestCase)[28]	PASS	PASS	PASS	stable-pass	
SingleTouchNonFullScreenTest.tap(TestTouchDevice, TestCase)[29]	PASS	PASS	PASS	stable-pass	
SingleTouchNonFullScreenTest.tap(TestTouchDevice, TestCase)[2]	PASS	PASS	PASS	stable-pass	
SingleTouchNonFullScreenTest.tap(TestTouchDevice, TestCase)[30]	PASS	PASS	PASS	stable-pass	
SingleTouchNonFullScreenTest.tap(TestTouchDevice, TestCase)[3]	PASS	PASS	PASS	stable-pass	
SingleTouchNonFullScreenTest.tap(TestTouchDevice, TestCase)[4]	PASS	PASS	PASS	stable-pass	
SingleTouchNonFullScreenTest.tap(TestTouchDevice, TestCase)[5]	PASS	PASS	PASS	stable-pass	
SingleTouchNonFullScreenTest.tap(TestTouchDevice, TestCase)[6]	PASS	PASS	PASS	stable-pass	
SingleTouchNonFullScreenTest.tap(TestTouchDevice, TestCase)[7]	PASS	PASS	PASS	stable-pass	
SingleTouchNonFullScreenTest.tap(TestTouchDevice, TestCase)[8]	PASS	PASS	PASS	stable-pass	
SingleTouchNonFullScreenTest.tap(TestTouchDevice, TestCase)[9]	PASS	PASS	PASS	stable-pass	
SingleTouchNonFullScreenTest.tapAndDrag(TestTouchDevice, TestCase)[10]	PASS	PASS	PASS	stable-pass	
SingleTouchNonFullScreenTest.tapAndDrag(TestTouchDevice, TestCase)[11]	PASS	PASS	PASS	stable-pass	
SingleTouchNonFullScreenTest.tapAndDrag(TestTouchDevice, TestCase)[12]	PASS	PASS	PASS	stable-pass	
SingleTouchNonFullScreenTest.tapAndDrag(TestTouchDevice, TestCase)[13]	PASS	PASS	PASS	stable-pass	
SingleTouchNonFullScreenTest.tapAndDrag(TestTouchDevice, TestCase)[14]	PASS	PASS	PASS	stable-pass	
SingleTouchNonFullScreenTest.tapAndDrag(TestTouchDevice, TestCase)[15]	PASS	PASS	PASS	stable-pass	
SingleTouchNonFullScreenTest.tapAndDrag(TestTouchDevice, TestCase)[16]	PASS	PASS	PASS	stable-pass	
SingleTouchNonFullScreenTest.tapAndDrag(TestTouchDevice, TestCase)[17]	PASS	PASS	PASS	stable-pass	
SingleTouchNonFullScreenTest.tapAndDrag(TestTouchDevice, TestCase)[18]	PASS	PASS	PASS	stable-pass	
SingleTouchNonFullScreenTest.tapAndDrag(TestTouchDevice, TestCase)[19]	PASS	PASS	PASS	stable-pass	
SingleTouchNonFullScreenTest.tapAndDrag(TestTouchDevice, TestCase)[1]	PASS	PASS	PASS	stable-pass	
SingleTouchNonFullScreenTest.tapAndDrag(TestTouchDevice, TestCase)[20]	PASS	PASS	PASS	stable-pass	
SingleTouchNonFullScreenTest.tapAndDrag(TestTouchDevice, TestCase)[21]	PASS	PASS	PASS	stable-pass	
SingleTouchNonFullScreenTest.tapAndDrag(TestTouchDevice, TestCase)[22]	PASS	PASS	PASS	stable-pass	
SingleTouchNonFullScreenTest.tapAndDrag(TestTouchDevice, TestCase)[23]	PASS	PASS	ERROR	flaky	com.sun.glass.ui.monocle.TestLogShim$TestLogAssertion: Timed out after 3000ms waiting for 'Mouse pressed: 200, 100'
SingleTouchNonFullScreenTest.tapAndDrag(TestTouchDevice, TestCase)[24]	PASS	PASS	PASS	stable-pass	
SingleTouchNonFullScreenTest.tapAndDrag(TestTouchDevice, TestCase)[25]	PASS	PASS	PASS	stable-pass	
SingleTouchNonFullScreenTest.tapAndDrag(TestTouchDevice, TestCase)[26]	PASS	PASS	PASS	stable-pass	
SingleTouchNonFullScreenTest.tapAndDrag(TestTouchDevice, TestCase)[27]	PASS	PASS	PASS	stable-pass	
SingleTouchNonFullScreenTest.tapAndDrag(TestTouchDevice, TestCase)[28]	PASS	PASS	PASS	stable-pass	
SingleTouchNonFullScreenTest.tapAndDrag(TestTouchDevice, TestCase)[29]	PASS	PASS	PASS	stable-pass	
SingleTouchNonFullScreenTest.tapAndDrag(TestTouchDevice, TestCase)[2]	PASS	PASS	PASS	stable-pass	
SingleTouchNonFullScreenTest.tapAndDrag(TestTouchDevice, TestCase)[30]	PASS	PASS	PASS	stable-pass	
SingleTouchNonFullScreenTest.tapAndDrag(TestTouchDevice, TestCase)[3]	PASS	PASS	PASS	stable-pass	
SingleTouchNonFullScreenTest.tapAndDrag(TestTouchDevice, TestCase)[4]	PASS	PASS	PASS	stable-pass	
SingleTouchNonFullScreenTest.tapAndDrag(TestTouchDevice, TestCase)[5]	PASS	PASS	PASS	stable-pass	
SingleTouchNonFullScreenTest.tapAndDrag(TestTouchDevice, TestCase)[6]	PASS	PASS	PASS	stable-pass	
SingleTouchNonFullScreenTest.tapAndDrag(TestTouchDevice, TestCase)[7]	PASS	PASS	PASS	stable-pass	
SingleTouchNonFullScreenTest.tapAndDrag(TestTouchDevice, TestCase)[8]	PASS	PASS	PASS	stable-pass	
SingleTouchNonFullScreenTest.tapAndDrag(TestTouchDevice, TestCase)[9]	PASS	PASS	PASS	stable-pass	
SingleTouchTest.tap(TestTouchDevice)[10]	PASS	PASS	PASS	stable-pass	
SingleTouchTest.tap(TestTouchDevice)[11]	PASS	PASS	PASS	stable-pass	
SingleTouchTest.tap(TestTouchDevice)[12]	PASS	PASS	PASS	stable-pass	
SingleTouchTest.tap(TestTouchDevice)[13]	PASS	PASS	PASS	stable-pass	
SingleTouchTest.tap(TestTouchDevice)[14]	PASS	PASS	PASS	stable-pass	
SingleTouchTest.tap(TestTouchDevice)[15]	PASS	PASS	PASS	stable-pass	
SingleTouchTest.tap(TestTouchDevice)[1]	PASS	PASS	PASS	stable-pass	
SingleTouchTest.tap(TestTouchDevice)[2]	PASS	PASS	PASS	stable-pass	
SingleTouchTest.tap(TestTouchDevice)[3]	PASS	PASS	PASS	stable-pass	
SingleTouchTest.tap(TestTouchDevice)[4]	PASS	PASS	PASS	stable-pass	
SingleTouchTest.tap(TestTouchDevice)[5]	PASS	PASS	PASS	stable-pass	
SingleTouchTest.tap(TestTouchDevice)[6]	PASS	PASS	PASS	stable-pass	
SingleTouchTest.tap(TestTouchDevice)[7]	PASS	PASS	PASS	stable-pass	
SingleTouchTest.tap(TestTouchDevice)[8]	PASS	PASS	PASS	stable-pass	
SingleTouchTest.tap(TestTouchDevice)[9]	PASS	PASS	PASS	stable-pass	
SingleTouchTest.tapAndDrag1(TestTouchDevice)[10]	PASS	PASS	PASS	stable-pass	
SingleTouchTest.tapAndDrag1(TestTouchDevice)[11]	PASS	PASS	PASS	stable-pass	
SingleTouchTest.tapAndDrag1(TestTouchDevice)[12]	PASS	PASS	PASS	stable-pass	
SingleTouchTest.tapAndDrag1(TestTouchDevice)[13]	PASS	PASS	PASS	stable-pass	
SingleTouchTest.tapAndDrag1(TestTouchDevice)[14]	PASS	PASS	PASS	stable-pass	
SingleTouchTest.tapAndDrag1(TestTouchDevice)[15]	PASS	PASS	PASS	stable-pass	
SingleTouchTest.tapAndDrag1(TestTouchDevice)[1]	PASS	PASS	PASS	stable-pass	
SingleTouchTest.tapAndDrag1(TestTouchDevice)[2]	PASS	PASS	PASS	stable-pass	
SingleTouchTest.tapAndDrag1(TestTouchDevice)[3]	PASS	PASS	PASS	stable-pass	
SingleTouchTest.tapAndDrag1(TestTouchDevice)[4]	PASS	PASS	PASS	stable-pass	
SingleTouchTest.tapAndDrag1(TestTouchDevice)[5]	PASS	PASS	PASS	stable-pass	
SingleTouchTest.tapAndDrag1(TestTouchDevice)[6]	PASS	PASS	PASS	stable-pass	
SingleTouchTest.tapAndDrag1(TestTouchDevice)[7]	PASS	PASS	PASS	stable-pass	
SingleTouchTest.tapAndDrag1(TestTouchDevice)[8]	PASS	PASS	PASS	stable-pass	
SingleTouchTest.tapAndDrag1(TestTouchDevice)[9]	PASS	PASS	PASS	stable-pass	
SingleTouchTest.tapAndDrag2(TestTouchDevice)[10]	PASS	PASS	PASS	stable-pass	
SingleTouchTest.tapAndDrag2(TestTouchDevice)[11]	PASS	PASS	PASS	stable-pass	
SingleTouchTest.tapAndDrag2(TestTouchDevice)[12]	PASS	PASS	PASS	stable-pass	
SingleTouchTest.tapAndDrag2(TestTouchDevice)[13]	PASS	PASS	PASS	stable-pass	
SingleTouchTest.tapAndDrag2(TestTouchDevice)[14]	PASS	PASS	PASS	stable-pass	
SingleTouchTest.tapAndDrag2(TestTouchDevice)[15]	PASS	PASS	PASS	stable-pass	
SingleTouchTest.tapAndDrag2(TestTouchDevice)[1]	PASS	PASS	PASS	stable-pass	
SingleTouchTest.tapAndDrag2(TestTouchDevice)[2]	PASS	PASS	PASS	stable-pass	
SingleTouchTest.tapAndDrag2(TestTouchDevice)[3]	PASS	PASS	PASS	stable-pass	
SingleTouchTest.tapAndDrag2(TestTouchDevice)[4]	PASS	PASS	PASS	stable-pass	
SingleTouchTest.tapAndDrag2(TestTouchDevice)[5]	PASS	PASS	PASS	stable-pass	
SingleTouchTest.tapAndDrag2(TestTouchDevice)[6]	PASS	PASS	PASS	stable-pass	
SingleTouchTest.tapAndDrag2(TestTouchDevice)[7]	PASS	PASS	PASS	stable-pass	
SingleTouchTest.tapAndDrag2(TestTouchDevice)[8]	PASS	PASS	PASS	stable-pass	
SingleTouchTest.tapAndDrag2(TestTouchDevice)[9]	PASS	PASS	PASS	stable-pass	
SingleTouchTest.tapAndDrag3(TestTouchDevice)[10]	PASS	PASS	PASS	stable-pass	
SingleTouchTest.tapAndDrag3(TestTouchDevice)[11]	PASS	PASS	PASS	stable-pass	
SingleTouchTest.tapAndDrag3(TestTouchDevice)[12]	PASS	PASS	PASS	stable-pass	
SingleTouchTest.tapAndDrag3(TestTouchDevice)[13]	PASS	PASS	PASS	stable-pass	
SingleTouchTest.tapAndDrag3(TestTouchDevice)[14]	PASS	PASS	PASS	stable-pass	
SingleTouchTest.tapAndDrag3(TestTouchDevice)[15]	PASS	PASS	PASS	stable-pass	
SingleTouchTest.tapAndDrag3(TestTouchDevice)[1]	PASS	PASS	PASS	stable-pass	
SingleTouchTest.tapAndDrag3(TestTouchDevice)[2]	PASS	PASS	PASS	stable-pass	
SingleTouchTest.tapAndDrag3(TestTouchDevice)[3]	PASS	PASS	PASS	stable-pass	
SingleTouchTest.tapAndDrag3(TestTouchDevice)[4]	PASS	PASS	PASS	stable-pass	
SingleTouchTest.tapAndDrag3(TestTouchDevice)[5]	PASS	PASS	PASS	stable-pass	
SingleTouchTest.tapAndDrag3(TestTouchDevice)[6]	PASS	PASS	PASS	stable-pass	
SingleTouchTest.tapAndDrag3(TestTouchDevice)[7]	PASS	PASS	PASS	stable-pass	
SingleTouchTest.tapAndDrag3(TestTouchDevice)[8]	PASS	PASS	PASS	stable-pass	
SingleTouchTest.tapAndDrag3(TestTouchDevice)[9]	PASS	PASS	PASS	stable-pass	
SingleTouchTest.tapDragReleaseTapAgain(TestTouchDevice)[10]	PASS	PASS	PASS	stable-pass	
SingleTouchTest.tapDragReleaseTapAgain(TestTouchDevice)[11]	PASS	PASS	PASS	stable-pass	
SingleTouchTest.tapDragReleaseTapAgain(TestTouchDevice)[12]	PASS	PASS	PASS	stable-pass	
SingleTouchTest.tapDragReleaseTapAgain(TestTouchDevice)[13]	PASS	PASS	PASS	stable-pass	
SingleTouchTest.tapDragReleaseTapAgain(TestTouchDevice)[14]	PASS	PASS	PASS	stable-pass	
SingleTouchTest.tapDragReleaseTapAgain(TestTouchDevice)[15]	PASS	PASS	PASS	stable-pass	
SingleTouchTest.tapDragReleaseTapAgain(TestTouchDevice)[1]	PASS	PASS	PASS	stable-pass	
SingleTouchTest.tapDragReleaseTapAgain(TestTouchDevice)[2]	PASS	PASS	PASS	stable-pass	
SingleTouchTest.tapDragReleaseTapAgain(TestTouchDevice)[3]	PASS	PASS	PASS	stable-pass	
SingleTouchTest.tapDragReleaseTapAgain(TestTouchDevice)[4]	PASS	PASS	PASS	stable-pass	
SingleTouchTest.tapDragReleaseTapAgain(TestTouchDevice)[5]	PASS	PASS	PASS	stable-pass	
SingleTouchTest.tapDragReleaseTapAgain(TestTouchDevice)[6]	PASS	PASS	PASS	stable-pass	
SingleTouchTest.tapDragReleaseTapAgain(TestTouchDevice)[7]	PASS	PASS	PASS	stable-pass	
SingleTouchTest.tapDragReleaseTapAgain(TestTouchDevice)[8]	PASS	PASS	PASS	stable-pass	
SingleTouchTest.tapDragReleaseTapAgain(TestTouchDevice)[9]	PASS	PASS	PASS	stable-pass	
SingleTouchTest.tapHoldRelease(TestTouchDevice)[10]	PASS	PASS	PASS	stable-pass	
SingleTouchTest.tapHoldRelease(TestTouchDevice)[11]	PASS	PASS	PASS	stable-pass	
SingleTouchTest.tapHoldRelease(TestTouchDevice)[12]	PASS	PASS	PASS	stable-pass	
SingleTouchTest.tapHoldRelease(TestTouchDevice)[13]	PASS	PASS	PASS	stable-pass	
SingleTouchTest.tapHoldRelease(TestTouchDevice)[14]	PASS	PASS	PASS	stable-pass	
SingleTouchTest.tapHoldRelease(TestTouchDevice)[15]	PASS	PASS	PASS	stable-pass	
SingleTouchTest.tapHoldRelease(TestTouchDevice)[1]	PASS	PASS	PASS	stable-pass	
SingleTouchTest.tapHoldRelease(TestTouchDevice)[2]	PASS	PASS	PASS	stable-pass	
SingleTouchTest.tapHoldRelease(TestTouchDevice)[3]	PASS	PASS	PASS	stable-pass	
SingleTouchTest.tapHoldRelease(TestTouchDevice)[4]	PASS	PASS	PASS	stable-pass	
SingleTouchTest.tapHoldRelease(TestTouchDevice)[5]	PASS	PASS	PASS	stable-pass	
SingleTouchTest.tapHoldRelease(TestTouchDevice)[6]	PASS	PASS	PASS	stable-pass	
SingleTouchTest.tapHoldRelease(TestTouchDevice)[7]	PASS	PASS	PASS	stable-pass	
SingleTouchTest.tapHoldRelease(TestTouchDevice)[8]	PASS	PASS	PASS	stable-pass	
SingleTouchTest.tapHoldRelease(TestTouchDevice)[9]	PASS	PASS	PASS	stable-pass	
SingleTouchTest.tapWithTinyDrag(TestTouchDevice)[10]	PASS	PASS	PASS	stable-pass	
SingleTouchTest.tapWithTinyDrag(TestTouchDevice)[11]	PASS	PASS	PASS	stable-pass	
SingleTouchTest.tapWithTinyDrag(TestTouchDevice)[12]	PASS	PASS	PASS	stable-pass	
SingleTouchTest.tapWithTinyDrag(TestTouchDevice)[13]	PASS	PASS	PASS	stable-pass	
SingleTouchTest.tapWithTinyDrag(TestTouchDevice)[14]	PASS	PASS	PASS	stable-pass	
SingleTouchTest.tapWithTinyDrag(TestTouchDevice)[15]	PASS	PASS	PASS	stable-pass	
SingleTouchTest.tapWithTinyDrag(TestTouchDevice)[1]	PASS	PASS	PASS	stable-pass	
SingleTouchTest.tapWithTinyDrag(TestTouchDevice)[2]	PASS	PASS	PASS	stable-pass	
SingleTouchTest.tapWithTinyDrag(TestTouchDevice)[3]	PASS	PASS	PASS	stable-pass	
SingleTouchTest.tapWithTinyDrag(TestTouchDevice)[4]	PASS	PASS	PASS	stable-pass	
SingleTouchTest.tapWithTinyDrag(TestTouchDevice)[5]	PASS	PASS	PASS	stable-pass	
SingleTouchTest.tapWithTinyDrag(TestTouchDevice)[6]	PASS	PASS	PASS	stable-pass	
SingleTouchTest.tapWithTinyDrag(TestTouchDevice)[7]	PASS	PASS	PASS	stable-pass	
SingleTouchTest.tapWithTinyDrag(TestTouchDevice)[8]	PASS	PASS	PASS	stable-pass	
SingleTouchTest.tapWithTinyDrag(TestTouchDevice)[9]	PASS	PASS	PASS	stable-pass	
SingleTouchTest.testChangeSceneDuringTap(TestTouchDevice)	SKIP	SKIP	SKIP	skipped	
SwipeSimpleTest.testNoSwipeRight(TestTouchDevice)[10]	PASS	PASS	PASS	stable-pass	
SwipeSimpleTest.testNoSwipeRight(TestTouchDevice)[11]	PASS	PASS	PASS	stable-pass	
SwipeSimpleTest.testNoSwipeRight(TestTouchDevice)[12]	PASS	PASS	PASS	stable-pass	
SwipeSimpleTest.testNoSwipeRight(TestTouchDevice)[13]	PASS	PASS	PASS	stable-pass	
SwipeSimpleTest.testNoSwipeRight(TestTouchDevice)[14]	PASS	PASS	PASS	stable-pass	
SwipeSimpleTest.testNoSwipeRight(TestTouchDevice)[15]	PASS	PASS	PASS	stable-pass	
SwipeSimpleTest.testNoSwipeRight(TestTouchDevice)[1]	PASS	PASS	PASS	stable-pass	
SwipeSimpleTest.testNoSwipeRight(TestTouchDevice)[2]	PASS	PASS	PASS	stable-pass	
SwipeSimpleTest.testNoSwipeRight(TestTouchDevice)[3]	PASS	PASS	PASS	stable-pass	
SwipeSimpleTest.testNoSwipeRight(TestTouchDevice)[4]	PASS	PASS	PASS	stable-pass	
SwipeSimpleTest.testNoSwipeRight(TestTouchDevice)[5]	PASS	PASS	PASS	stable-pass	
SwipeSimpleTest.testNoSwipeRight(TestTouchDevice)[6]	PASS	PASS	PASS	stable-pass	
SwipeSimpleTest.testNoSwipeRight(TestTouchDevice)[7]	PASS	PASS	PASS	stable-pass	
SwipeSimpleTest.testNoSwipeRight(TestTouchDevice)[8]	PASS	PASS	PASS	stable-pass	
SwipeSimpleTest.testNoSwipeRight(TestTouchDevice)[9]	PASS	PASS	PASS	stable-pass	
SwipeSimpleTest.testNoSwipeUp(TestTouchDevice)[10]	PASS	PASS	PASS	stable-pass	
SwipeSimpleTest.testNoSwipeUp(TestTouchDevice)[11]	PASS	PASS	PASS	stable-pass	
SwipeSimpleTest.testNoSwipeUp(TestTouchDevice)[12]	PASS	PASS	PASS	stable-pass	
SwipeSimpleTest.testNoSwipeUp(TestTouchDevice)[13]	PASS	PASS	PASS	stable-pass	
SwipeSimpleTest.testNoSwipeUp(TestTouchDevice)[14]	PASS	PASS	PASS	stable-pass	
SwipeSimpleTest.testNoSwipeUp(TestTouchDevice)[15]	PASS	PASS	PASS	stable-pass	
SwipeSimpleTest.testNoSwipeUp(TestTouchDevice)[1]	PASS	PASS	PASS	stable-pass	
SwipeSimpleTest.testNoSwipeUp(TestTouchDevice)[2]	PASS	PASS	PASS	stable-pass	
SwipeSimpleTest.testNoSwipeUp(TestTouchDevice)[3]	PASS	PASS	PASS	stable-pass	
SwipeSimpleTest.testNoSwipeUp(TestTouchDevice)[4]	PASS	PASS	PASS	stable-pass	
SwipeSimpleTest.testNoSwipeUp(TestTouchDevice)[5]	PASS	PASS	PASS	stable-pass	
SwipeSimpleTest.testNoSwipeUp(TestTouchDevice)[6]	PASS	PASS	PASS	stable-pass	
SwipeSimpleTest.testNoSwipeUp(TestTouchDevice)[7]	PASS	PASS	PASS	stable-pass	
SwipeSimpleTest.testNoSwipeUp(TestTouchDevice)[8]	PASS	PASS	PASS	stable-pass	
SwipeSimpleTest.testNoSwipeUp(TestTouchDevice)[9]	PASS	PASS	PASS	stable-pass	
SwipeSimpleTest.testSwipeDown1(TestTouchDevice)[10]	PASS	PASS	PASS	stable-pass	
SwipeSimpleTest.testSwipeDown1(TestTouchDevice)[11]	PASS	PASS	PASS	stable-pass	
SwipeSimpleTest.testSwipeDown1(TestTouchDevice)[12]	PASS	PASS	PASS	stable-pass	
SwipeSimpleTest.testSwipeDown1(TestTouchDevice)[13]	PASS	PASS	PASS	stable-pass	
SwipeSimpleTest.testSwipeDown1(TestTouchDevice)[14]	PASS	PASS	PASS	stable-pass	
SwipeSimpleTest.testSwipeDown1(TestTouchDevice)[15]	PASS	PASS	PASS	stable-pass	
SwipeSimpleTest.testSwipeDown1(TestTouchDevice)[1]	PASS	PASS	PASS	stable-pass	
SwipeSimpleTest.testSwipeDown1(TestTouchDevice)[2]	PASS	PASS	PASS	stable-pass	
SwipeSimpleTest.testSwipeDown1(TestTouchDevice)[3]	PASS	PASS	PASS	stable-pass	
SwipeSimpleTest.testSwipeDown1(TestTouchDevice)[4]	PASS	PASS	PASS	stable-pass	
SwipeSimpleTest.testSwipeDown1(TestTouchDevice)[5]	PASS	PASS	PASS	stable-pass	
SwipeSimpleTest.testSwipeDown1(TestTouchDevice)[6]	PASS	PASS	PASS	stable-pass	
SwipeSimpleTest.testSwipeDown1(TestTouchDevice)[7]	PASS	PASS	PASS	stable-pass	
SwipeSimpleTest.testSwipeDown1(TestTouchDevice)[8]	PASS	PASS	PASS	stable-pass	
SwipeSimpleTest.testSwipeDown1(TestTouchDevice)[9]	PASS	PASS	PASS	stable-pass	
SwipeSimpleTest.testSwipeDown2(TestTouchDevice)[10]	PASS	PASS	PASS	stable-pass	
SwipeSimpleTest.testSwipeDown2(TestTouchDevice)[11]	PASS	PASS	PASS	stable-pass	
SwipeSimpleTest.testSwipeDown2(TestTouchDevice)[12]	PASS	PASS	PASS	stable-pass	
SwipeSimpleTest.testSwipeDown2(TestTouchDevice)[13]	PASS	PASS	PASS	stable-pass	
SwipeSimpleTest.testSwipeDown2(TestTouchDevice)[14]	PASS	PASS	PASS	stable-pass	
SwipeSimpleTest.testSwipeDown2(TestTouchDevice)[15]	PASS	PASS	PASS	stable-pass	
SwipeSimpleTest.testSwipeDown2(TestTouchDevice)[1]	PASS	PASS	PASS	stable-pass	
SwipeSimpleTest.testSwipeDown2(TestTouchDevice)[2]	PASS	PASS	PASS	stable-pass	
SwipeSimpleTest.testSwipeDown2(TestTouchDevice)[3]	PASS	PASS	PASS	stable-pass	
