SYMBOL	RET	PARAMS	RET_LAYOUT	PARAM_LAYOUTS	TYPE	METHOD	THROWS	BUILT	FILE
wkj_dom_DOMWindow_getStatus	int32_t	int64_t peer, uint16_t* result_buf, int32_t result_cap, int32_t* result_length	JAVA_INT	JAVA_LONG,ADDRESS,JAVA_INT,ADDRESS	DOMWindow	getStatus	-	1	JavaDOMWindow.cpp
wkj_dom_DOMWindow_setStatus	void	int64_t peer, const uint16_t* value, int32_t value_length	void	JAVA_LONG,ADDRESS,JAVA_INT	DOMWindow	setStatus	-	1	JavaDOMWindow.cpp
wkj_dom_DOMWindow_getDefaultStatus	int32_t	int64_t peer, uint16_t* result_buf, int32_t result_cap, int32_t* result_length	JAVA_INT	JAVA_LONG,ADDRESS,JAVA_INT,ADDRESS	DOMWindow	getDefaultStatus	-	1	JavaDOMWindow.cpp
wkj_dom_DOMWindow_setDefaultStatus	void	int64_t peer, const uint16_t* value, int32_t value_length	void	JAVA_LONG,ADDRESS,JAVA_INT	DOMWindow	setDefaultStatus	-	1	JavaDOMWindow.cpp
wkj_dom_DOMWindow_getSelf	int64_t	int64_t peer	JAVA_LONG	JAVA_LONG	DOMWindow	getSelf	-	1	JavaDOMWindow.cpp
wkj_dom_DOMWindow_getWindow	int64_t	int64_t peer	JAVA_LONG	JAVA_LONG	DOMWindow	getWindow	-	1	JavaDOMWindow.cpp
wkj_dom_DOMWindow_getFrames	int64_t	int64_t peer	JAVA_LONG	JAVA_LONG	DOMWindow	getFrames	-	1	JavaDOMWindow.cpp
wkj_dom_DOMWindow_getOpener	int64_t	int64_t peer	JAVA_LONG	JAVA_LONG	DOMWindow	getOpener	-	1	JavaDOMWindow.cpp
wkj_dom_DOMWindow_getParent	int64_t	int64_t peer	JAVA_LONG	JAVA_LONG	DOMWindow	getParent	-	1	JavaDOMWindow.cpp
wkj_dom_DOMWindow_getTop	int64_t	int64_t peer	JAVA_LONG	JAVA_LONG	DOMWindow	getTop	-	1	JavaDOMWindow.cpp
wkj_dom_DOMWindow_getDocumentEx	int64_t	int64_t peer	JAVA_LONG	JAVA_LONG	DOMWindow	getDocumentEx	-	1	JavaDOMWindow.cpp
wkj_dom_DOMWindow_getDevicePixelRatio	double	int64_t peer	JAVA_DOUBLE	JAVA_LONG	DOMWindow	getDevicePixelRatio	-	1	JavaDOMWindow.cpp
wkj_dom_DOMWindow_getOnanimationend	int64_t	int64_t peer	JAVA_LONG	JAVA_LONG	DOMWindow	getOnanimationend	-	1	JavaDOMWindow.cpp
wkj_dom_DOMWindow_setOnanimationend	void	int64_t peer, int64_t value	void	JAVA_LONG,JAVA_LONG	DOMWindow	setOnanimationend	-	1	JavaDOMWindow.cpp
wkj_dom_DOMWindow_getOnanimationiteration	int64_t	int64_t peer	JAVA_LONG	JAVA_LONG	DOMWindow	getOnanimationiteration	-	1	JavaDOMWindow.cpp
wkj_dom_DOMWindow_setOnanimationiteration	void	int64_t peer, int64_t value	void	JAVA_LONG,JAVA_LONG	DOMWindow	setOnanimationiteration	-	1	JavaDOMWindow.cpp
wkj_dom_DOMWindow_getOnanimationstart	int64_t	int64_t peer	JAVA_LONG	JAVA_LONG	DOMWindow	getOnanimationstart	-	1	JavaDOMWindow.cpp
wkj_dom_DOMWindow_setOnanimationstart	void	int64_t peer, int64_t value	void	JAVA_LONG,JAVA_LONG	DOMWindow	setOnanimationstart	-	1	JavaDOMWindow.cpp
wkj_dom_DOMWindow_getOntransitionend	int64_t	int64_t peer	JAVA_LONG	JAVA_LONG	DOMWindow	getOntransitionend	-	1	JavaDOMWindow.cpp
wkj_dom_DOMWindow_setOntransitionend	void	int64_t peer, int64_t value	void	JAVA_LONG,JAVA_LONG	DOMWindow	setOntransitionend	-	1	JavaDOMWindow.cpp
wkj_dom_DOMWindow_getOnwebkitanimationend	int64_t	int64_t peer	JAVA_LONG	JAVA_LONG	DOMWindow	getOnwebkitanimationend	-	1	JavaDOMWindow.cpp
wkj_dom_DOMWindow_setOnwebkitanimationend	void	int64_t peer, int64_t value	void	JAVA_LONG,JAVA_LONG	DOMWindow	setOnwebkitanimationend	-	1	JavaDOMWindow.cpp
wkj_dom_DOMWindow_getOnwebkitanimationiteration	int64_t	int64_t peer	JAVA_LONG	JAVA_LONG	DOMWindow	getOnwebkitanimationiteration	-	1	JavaDOMWindow.cpp
wkj_dom_DOMWindow_setOnwebkitanimationiteration	void	int64_t peer, int64_t value	void	JAVA_LONG,JAVA_LONG	DOMWindow	setOnwebkitanimationiteration	-	1	JavaDOMWindow.cpp
wkj_dom_DOMWindow_getOnwebkitanimationstart	int64_t	int64_t peer	JAVA_LONG	JAVA_LONG	DOMWindow	getOnwebkitanimationstart	-	1	JavaDOMWindow.cpp
wkj_dom_DOMWindow_setOnwebkitanimationstart	void	int64_t peer, int64_t value	void	JAVA_LONG,JAVA_LONG	DOMWindow	setOnwebkitanimationstart	-	1	JavaDOMWindow.cpp
wkj_dom_DOMWindow_getOnwebkittransitionend	int64_t	int64_t peer	JAVA_LONG	JAVA_LONG	DOMWindow	getOnwebkittransitionend	-	1	JavaDOMWindow.cpp
wkj_dom_DOMWindow_setOnwebkittransitionend	void	int64_t peer, int64_t value	void	JAVA_LONG,JAVA_LONG	DOMWindow	setOnwebkittransitionend	-	1	JavaDOMWindow.cpp
wkj_dom_DOMWindow_getOnabort	int64_t	int64_t peer	JAVA_LONG	JAVA_LONG	DOMWindow	getOnabort	-	1	JavaDOMWindow.cpp
wkj_dom_DOMWindow_setOnabort	void	int64_t peer, int64_t value	void	JAVA_LONG,JAVA_LONG	DOMWindow	setOnabort	-	1	JavaDOMWindow.cpp
wkj_dom_DOMWindow_getOnblur	int64_t	int64_t peer	JAVA_LONG	JAVA_LONG	DOMWindow	getOnblur	-	1	JavaDOMWindow.cpp
wkj_dom_DOMWindow_setOnblur	void	int64_t peer, int64_t value	void	JAVA_LONG,JAVA_LONG	DOMWindow	setOnblur	-	1	JavaDOMWindow.cpp
wkj_dom_DOMWindow_getOncanplay	int64_t	int64_t peer	JAVA_LONG	JAVA_LONG	DOMWindow	getOncanplay	-	1	JavaDOMWindow.cpp
wkj_dom_DOMWindow_setOncanplay	void	int64_t peer, int64_t value	void	JAVA_LONG,JAVA_LONG	DOMWindow	setOncanplay	-	1	JavaDOMWindow.cpp
wkj_dom_DOMWindow_getOncanplaythrough	int64_t	int64_t peer	JAVA_LONG	JAVA_LONG	DOMWindow	getOncanplaythrough	-	1	JavaDOMWindow.cpp
wkj_dom_DOMWindow_setOncanplaythrough	void	int64_t peer, int64_t value	void	JAVA_LONG,JAVA_LONG	DOMWindow	setOncanplaythrough	-	1	JavaDOMWindow.cpp
wkj_dom_DOMWindow_getOnchange	int64_t	int64_t peer	JAVA_LONG	JAVA_LONG	DOMWindow	getOnchange	-	1	JavaDOMWindow.cpp
wkj_dom_DOMWindow_setOnchange	void	int64_t peer, int64_t value	void	JAVA_LONG,JAVA_LONG	DOMWindow	setOnchange	-	1	JavaDOMWindow.cpp
wkj_dom_DOMWindow_getOnclick	int64_t	int64_t peer	JAVA_LONG	JAVA_LONG	DOMWindow	getOnclick	-	1	JavaDOMWindow.cpp
wkj_dom_DOMWindow_setOnclick	void	int64_t peer, int64_t value	void	JAVA_LONG,JAVA_LONG	DOMWindow	setOnclick	-	1	JavaDOMWindow.cpp
wkj_dom_DOMWindow_getOncontextmenu	int64_t	int64_t peer	JAVA_LONG	JAVA_LONG	DOMWindow	getOncontextmenu	-	1	JavaDOMWindow.cpp
wkj_dom_DOMWindow_setOncontextmenu	void	int64_t peer, int64_t value	void	JAVA_LONG,JAVA_LONG	DOMWindow	setOncontextmenu	-	1	JavaDOMWindow.cpp
wkj_dom_DOMWindow_getOndblclick	int64_t	int64_t peer	JAVA_LONG	JAVA_LONG	DOMWindow	getOndblclick	-	1	JavaDOMWindow.cpp
wkj_dom_DOMWindow_setOndblclick	void	int64_t peer, int64_t value	void	JAVA_LONG,JAVA_LONG	DOMWindow	setOndblclick	-	1	JavaDOMWindow.cpp
wkj_dom_DOMWindow_getOndrag	int64_t	int64_t peer	JAVA_LONG	JAVA_LONG	DOMWindow	getOndrag	-	1	JavaDOMWindow.cpp
wkj_dom_DOMWindow_setOndrag	void	int64_t peer, int64_t value	void	JAVA_LONG,JAVA_LONG	DOMWindow	setOndrag	-	1	JavaDOMWindow.cpp
wkj_dom_DOMWindow_getOndragend	int64_t	int64_t peer	JAVA_LONG	JAVA_LONG	DOMWindow	getOndragend	-	1	JavaDOMWindow.cpp
wkj_dom_DOMWindow_setOndragend	void	int64_t peer, int64_t value	void	JAVA_LONG,JAVA_LONG	DOMWindow	setOndragend	-	1	JavaDOMWindow.cpp
wkj_dom_DOMWindow_getOndragenter	int64_t	int64_t peer	JAVA_LONG	JAVA_LONG	DOMWindow	getOndragenter	-	1	JavaDOMWindow.cpp
wkj_dom_DOMWindow_setOndragenter	void	int64_t peer, int64_t value	void	JAVA_LONG,JAVA_LONG	DOMWindow	setOndragenter	-	1	JavaDOMWindow.cpp
wkj_dom_DOMWindow_getOndragleave	int64_t	int64_t peer	JAVA_LONG	JAVA_LONG	DOMWindow	getOndragleave	-	1	JavaDOMWindow.cpp
wkj_dom_DOMWindow_setOndragleave	void	int64_t peer, int64_t value	void	JAVA_LONG,JAVA_LONG	DOMWindow	setOndragleave	-	1	JavaDOMWindow.cpp
wkj_dom_DOMWindow_getOndragover	int64_t	int64_t peer	JAVA_LONG	JAVA_LONG	DOMWindow	getOndragover	-	1	JavaDOMWindow.cpp
wkj_dom_DOMWindow_setOndragover	void	int64_t peer, int64_t value	void	JAVA_LONG,JAVA_LONG	DOMWindow	setOndragover	-	1	JavaDOMWindow.cpp
wkj_dom_DOMWindow_getOndragstart	int64_t	int64_t peer	JAVA_LONG	JAVA_LONG	DOMWindow	getOndragstart	-	1	JavaDOMWindow.cpp
wkj_dom_DOMWindow_setOndragstart	void	int64_t peer, int64_t value	void	JAVA_LONG,JAVA_LONG	DOMWindow	setOndragstart	-	1	JavaDOMWindow.cpp
wkj_dom_DOMWindow_getOndrop	int64_t	int64_t peer	JAVA_LONG	JAVA_LONG	DOMWindow	getOndrop	-	1	JavaDOMWindow.cpp
wkj_dom_DOMWindow_setOndrop	void	int64_t peer, int64_t value	void	JAVA_LONG,JAVA_LONG	DOMWindow	setOndrop	-	1	JavaDOMWindow.cpp
wkj_dom_DOMWindow_getOndurationchange	int64_t	int64_t peer	JAVA_LONG	JAVA_LONG	DOMWindow	getOndurationchange	-	1	JavaDOMWindow.cpp
wkj_dom_DOMWindow_setOndurationchange	void	int64_t peer, int64_t value	void	JAVA_LONG,JAVA_LONG	DOMWindow	setOndurationchange	-	1	JavaDOMWindow.cpp
wkj_dom_DOMWindow_getOnemptied	int64_t	int64_t peer	JAVA_LONG	JAVA_LONG	DOMWindow	getOnemptied	-	1	JavaDOMWindow.cpp
wkj_dom_DOMWindow_setOnemptied	void	int64_t peer, int64_t value	void	JAVA_LONG,JAVA_LONG	DOMWindow	setOnemptied	-	1	JavaDOMWindow.cpp
wkj_dom_DOMWindow_getOnended	int64_t	int64_t peer	JAVA_LONG	JAVA_LONG	DOMWindow	getOnended	-	1	JavaDOMWindow.cpp
wkj_dom_DOMWindow_setOnended	void	int64_t peer, int64_t value	void	JAVA_LONG,JAVA_LONG	DOMWindow	setOnended	-	1	JavaDOMWindow.cpp
wkj_dom_DOMWindow_getOnerror	int64_t	int64_t peer	JAVA_LONG	JAVA_LONG	DOMWindow	getOnerror	-	1	JavaDOMWindow.cpp
wkj_dom_DOMWindow_setOnerror	void	int64_t peer, int64_t value	void	JAVA_LONG,JAVA_LONG	DOMWindow	setOnerror	-	1	JavaDOMWindow.cpp
wkj_dom_DOMWindow_getOnfocus	int64_t	int64_t peer	JAVA_LONG	JAVA_LONG	DOMWindow	getOnfocus	-	1	JavaDOMWindow.cpp
wkj_dom_DOMWindow_setOnfocus	void	int64_t peer, int64_t value	void	JAVA_LONG,JAVA_LONG	DOMWindow	setOnfocus	-	1	JavaDOMWindow.cpp
wkj_dom_DOMWindow_getOninput	int64_t	int64_t peer	JAVA_LONG	JAVA_LONG	DOMWindow	getOninput	-	1	JavaDOMWindow.cpp
wkj_dom_DOMWindow_setOninput	void	int64_t peer, int64_t value	void	JAVA_LONG,JAVA_LONG	DOMWindow	setOninput	-	1	JavaDOMWindow.cpp
wkj_dom_DOMWindow_getOninvalid	int64_t	int64_t peer	JAVA_LONG	JAVA_LONG	DOMWindow	getOninvalid	-	1	JavaDOMWindow.cpp
wkj_dom_DOMWindow_setOninvalid	void	int64_t peer, int64_t value	void	JAVA_LONG,JAVA_LONG	DOMWindow	setOninvalid	-	1	JavaDOMWindow.cpp
wkj_dom_DOMWindow_getOnkeydown	int64_t	int64_t peer	JAVA_LONG	JAVA_LONG	DOMWindow	getOnkeydown	-	1	JavaDOMWindow.cpp
wkj_dom_DOMWindow_setOnkeydown	void	int64_t peer, int64_t value	void	JAVA_LONG,JAVA_LONG	DOMWindow	setOnkeydown	-	1	JavaDOMWindow.cpp
wkj_dom_DOMWindow_getOnkeypress	int64_t	int64_t peer	JAVA_LONG	JAVA_LONG	DOMWindow	getOnkeypress	-	1	JavaDOMWindow.cpp
wkj_dom_DOMWindow_setOnkeypress	void	int64_t peer, int64_t value	void	JAVA_LONG,JAVA_LONG	DOMWindow	setOnkeypress	-	1	JavaDOMWindow.cpp
wkj_dom_DOMWindow_getOnkeyup	int64_t	int64_t peer	JAVA_LONG	JAVA_LONG	DOMWindow	getOnkeyup	-	1	JavaDOMWindow.cpp
wkj_dom_DOMWindow_setOnkeyup	void	int64_t peer, int64_t value	void	JAVA_LONG,JAVA_LONG	DOMWindow	setOnkeyup	-	1	JavaDOMWindow.cpp
wkj_dom_DOMWindow_getOnload	int64_t	int64_t peer	JAVA_LONG	JAVA_LONG	DOMWindow	getOnload	-	1	JavaDOMWindow.cpp
wkj_dom_DOMWindow_setOnload	void	int64_t peer, int64_t value	void	JAVA_LONG,JAVA_LONG	DOMWindow	setOnload	-	1	JavaDOMWindow.cpp
wkj_dom_DOMWindow_getOnloadeddata	int64_t	int64_t peer	JAVA_LONG	JAVA_LONG	DOMWindow	getOnloadeddata	-	1	JavaDOMWindow.cpp
wkj_dom_DOMWindow_setOnloadeddata	void	int64_t peer, int64_t value	void	JAVA_LONG,JAVA_LONG	DOMWindow	setOnloadeddata	-	1	JavaDOMWindow.cpp
wkj_dom_DOMWindow_getOnloadedmetadata	int64_t	int64_t peer	JAVA_LONG	JAVA_LONG	DOMWindow	getOnloadedmetadata	-	1	JavaDOMWindow.cpp
wkj_dom_DOMWindow_setOnloadedmetadata	void	int64_t peer, int64_t value	void	JAVA_LONG,JAVA_LONG	DOMWindow	setOnloadedmetadata	-	1	JavaDOMWindow.cpp
wkj_dom_DOMWindow_getOnloadstart	int64_t	int64_t peer	JAVA_LONG	JAVA_LONG	DOMWindow	getOnloadstart	-	1	JavaDOMWindow.cpp
wkj_dom_DOMWindow_setOnloadstart	void	int64_t peer, int64_t value	void	JAVA_LONG,JAVA_LONG	DOMWindow	setOnloadstart	-	1	JavaDOMWindow.cpp
wkj_dom_DOMWindow_getOnmousedown	int64_t	int64_t peer	JAVA_LONG	JAVA_LONG	DOMWindow	getOnmousedown	-	1	JavaDOMWindow.cpp
wkj_dom_DOMWindow_setOnmousedown	void	int64_t peer, int64_t value	void	JAVA_LONG,JAVA_LONG	DOMWindow	setOnmousedown	-	1	JavaDOMWindow.cpp
wkj_dom_DOMWindow_getOnmouseenter	int64_t	int64_t peer	JAVA_LONG	JAVA_LONG	DOMWindow	getOnmouseenter	-	1	JavaDOMWindow.cpp
wkj_dom_DOMWindow_setOnmouseenter	void	int64_t peer, int64_t value	void	JAVA_LONG,JAVA_LONG	DOMWindow	setOnmouseenter	-	1	JavaDOMWindow.cpp
wkj_dom_DOMWindow_getOnmouseleave	int64_t	int64_t peer	JAVA_LONG	JAVA_LONG	DOMWindow	getOnmouseleave	-	1	JavaDOMWindow.cpp
wkj_dom_DOMWindow_setOnmouseleave	void	int64_t peer, int64_t value	void	JAVA_LONG,JAVA_LONG	DOMWindow	setOnmouseleave	-	1	JavaDOMWindow.cpp
wkj_dom_DOMWindow_getOnmousemove	int64_t	int64_t peer	JAVA_LONG	JAVA_LONG	DOMWindow	getOnmousemove	-	1	JavaDOMWindow.cpp
wkj_dom_DOMWindow_setOnmousemove	void	int64_t peer, int64_t value	void	JAVA_LONG,JAVA_LONG	DOMWindow	setOnmousemove	-	1	JavaDOMWindow.cpp
wkj_dom_DOMWindow_getOnmouseout	int64_t	int64_t peer	JAVA_LONG	JAVA_LONG	DOMWindow	getOnmouseout	-	1	JavaDOMWindow.cpp
wkj_dom_DOMWindow_setOnmouseout	void	int64_t peer, int64_t value	void	JAVA_LONG,JAVA_LONG	DOMWindow	setOnmouseout	-	1	JavaDOMWindow.cpp
wkj_dom_DOMWindow_getOnmouseover	int64_t	int64_t peer	JAVA_LONG	JAVA_LONG	DOMWindow	getOnmouseover	-	1	JavaDOMWindow.cpp
wkj_dom_DOMWindow_setOnmouseover	void	int64_t peer, int64_t value	void	JAVA_LONG,JAVA_LONG	DOMWindow	setOnmouseover	-	1	JavaDOMWindow.cpp
wkj_dom_DOMWindow_getOnmouseup	int64_t	int64_t peer	JAVA_LONG	JAVA_LONG	DOMWindow	getOnmouseup	-	1	JavaDOMWindow.cpp
wkj_dom_DOMWindow_setOnmouseup	void	int64_t peer, int64_t value	void	JAVA_LONG,JAVA_LONG	DOMWindow	setOnmouseup	-	1	JavaDOMWindow.cpp
wkj_dom_DOMWindow_getOnmousewheel	int64_t	int64_t peer	JAVA_LONG	JAVA_LONG	DOMWindow	getOnmousewheel	-	1	JavaDOMWindow.cpp
wkj_dom_DOMWindow_setOnmousewheel	void	int64_t peer, int64_t value	void	JAVA_LONG,JAVA_LONG	DOMWindow	setOnmousewheel	-	1	JavaDOMWindow.cpp
wkj_dom_DOMWindow_getOnpause	int64_t	int64_t peer	JAVA_LONG	JAVA_LONG	DOMWindow	getOnpause	-	1	JavaDOMWindow.cpp
wkj_dom_DOMWindow_setOnpause	void	int64_t peer, int64_t value	void	JAVA_LONG,JAVA_LONG	DOMWindow	setOnpause	-	1	JavaDOMWindow.cpp
wkj_dom_DOMWindow_getOnplay	int64_t	int64_t peer	JAVA_LONG	JAVA_LONG	DOMWindow	getOnplay	-	1	JavaDOMWindow.cpp
wkj_dom_DOMWindow_setOnplay	void	int64_t peer, int64_t value	void	JAVA_LONG,JAVA_LONG	DOMWindow	setOnplay	-	1	JavaDOMWindow.cpp
wkj_dom_DOMWindow_getOnplaying	int64_t	int64_t peer	JAVA_LONG	JAVA_LONG	DOMWindow	getOnplaying	-	1	JavaDOMWindow.cpp
wkj_dom_DOMWindow_setOnplaying	void	int64_t peer, int64_t value	void	JAVA_LONG,JAVA_LONG	DOMWindow	setOnplaying	-	1	JavaDOMWindow.cpp
wkj_dom_DOMWindow_getOnprogress	int64_t	int64_t peer	JAVA_LONG	JAVA_LONG	DOMWindow	getOnprogress	-	1	JavaDOMWindow.cpp
wkj_dom_DOMWindow_setOnprogress	void	int64_t peer, int64_t value	void	JAVA_LONG,JAVA_LONG	DOMWindow	setOnprogress	-	1	JavaDOMWindow.cpp
wkj_dom_DOMWindow_getOnratechange	int64_t	int64_t peer	JAVA_LONG	JAVA_LONG	DOMWindow	getOnratechange	-	1	JavaDOMWindow.cpp
wkj_dom_DOMWindow_setOnratechange	void	int64_t peer, int64_t value	void	JAVA_LONG,JAVA_LONG	DOMWindow	setOnratechange	-	1	JavaDOMWindow.cpp
wkj_dom_DOMWindow_getOnreset	int64_t	int64_t peer	JAVA_LONG	JAVA_LONG	DOMWindow	getOnreset	-	1	JavaDOMWindow.cpp
wkj_dom_DOMWindow_setOnreset	void	int64_t peer, int64_t value	void	JAVA_LONG,JAVA_LONG	DOMWindow	setOnreset	-	1	JavaDOMWindow.cpp
wkj_dom_DOMWindow_getOnresize	int64_t	int64_t peer	JAVA_LONG	JAVA_LONG	DOMWindow	getOnresize	-	1	JavaDOMWindow.cpp
wkj_dom_DOMWindow_setOnresize	void	int64_t peer, int64_t value	void	JAVA_LONG,JAVA_LONG	DOMWindow	setOnresize	-	1	JavaDOMWindow.cpp
wkj_dom_DOMWindow_getOnscroll	int64_t	int64_t peer	JAVA_LONG	JAVA_LONG	DOMWindow	getOnscroll	-	1	JavaDOMWindow.cpp
wkj_dom_DOMWindow_setOnscroll	void	int64_t peer, int64_t value	void	JAVA_LONG,JAVA_LONG	DOMWindow	setOnscroll	-	1	JavaDOMWindow.cpp
wkj_dom_DOMWindow_getOnseeked	int64_t	int64_t peer	JAVA_LONG	JAVA_LONG	DOMWindow	getOnseeked	-	1	JavaDOMWindow.cpp
wkj_dom_DOMWindow_setOnseeked	void	int64_t peer, int64_t value	void	JAVA_LONG,JAVA_LONG	DOMWindow	setOnseeked	-	1	JavaDOMWindow.cpp
wkj_dom_DOMWindow_getOnseeking	int64_t	int64_t peer	JAVA_LONG	JAVA_LONG	DOMWindow	getOnseeking	-	1	JavaDOMWindow.cpp
wkj_dom_DOMWindow_setOnseeking	void	int64_t peer, int64_t value	void	JAVA_LONG,JAVA_LONG	DOMWindow	setOnseeking	-	1	JavaDOMWindow.cpp
wkj_dom_DOMWindow_getOnselect	int64_t	int64_t peer	JAVA_LONG	JAVA_LONG	DOMWindow	getOnselect	-	1	JavaDOMWindow.cpp
wkj_dom_DOMWindow_setOnselect	void	int64_t peer, int64_t value	void	JAVA_LONG,JAVA_LONG	DOMWindow	setOnselect	-	1	JavaDOMWindow.cpp
wkj_dom_DOMWindow_getOnstalled	int64_t	int64_t peer	JAVA_LONG	JAVA_LONG	DOMWindow	getOnstalled	-	1	JavaDOMWindow.cpp
wkj_dom_DOMWindow_setOnstalled	void	int64_t peer, int64_t value	void	JAVA_LONG,JAVA_LONG	DOMWindow	setOnstalled	-	1	JavaDOMWindow.cpp
wkj_dom_DOMWindow_getOnsubmit	int64_t	int64_t peer	JAVA_LONG	JAVA_LONG	DOMWindow	getOnsubmit	-	1	JavaDOMWindow.cpp
wkj_dom_DOMWindow_setOnsubmit	void	int64_t peer, int64_t value	void	JAVA_LONG,JAVA_LONG	DOMWindow	setOnsubmit	-	1	JavaDOMWindow.cpp
wkj_dom_DOMWindow_getOnsuspend	int64_t	int64_t peer	JAVA_LONG	JAVA_LONG	DOMWindow	getOnsuspend	-	1	JavaDOMWindow.cpp
wkj_dom_DOMWindow_setOnsuspend	void	int64_t peer, int64_t value	void	JAVA_LONG,JAVA_LONG	DOMWindow	setOnsuspend	-	1	JavaDOMWindow.cpp
wkj_dom_DOMWindow_getOntimeupdate	int64_t	int64_t peer	JAVA_LONG	JAVA_LONG	DOMWindow	getOntimeupdate	-	1	JavaDOMWindow.cpp
wkj_dom_DOMWindow_setOntimeupdate	void	int64_t peer, int64_t value	void	JAVA_LONG,JAVA_LONG	DOMWindow	setOntimeupdate	-	1	JavaDOMWindow.cpp
wkj_dom_DOMWindow_getOnvolumechange	int64_t	int64_t peer	JAVA_LONG	JAVA_LONG	DOMWindow	getOnvolumechange	-	1	JavaDOMWindow.cpp
wkj_dom_DOMWindow_setOnvolumechange	void	int64_t peer, int64_t value	void	JAVA_LONG,JAVA_LONG	DOMWindow	setOnvolumechange	-	1	JavaDOMWindow.cpp
wkj_dom_DOMWindow_getOnwaiting	int64_t	int64_t peer	JAVA_LONG	JAVA_LONG	DOMWindow	getOnwaiting	-	1	JavaDOMWindow.cpp
wkj_dom_DOMWindow_setOnwaiting	void	int64_t peer, int64_t value	void	JAVA_LONG,JAVA_LONG	DOMWindow	setOnwaiting	-	1	JavaDOMWindow.cpp
wkj_dom_DOMWindow_getOnwheel	int64_t	int64_t peer	JAVA_LONG	JAVA_LONG	DOMWindow	getOnwheel	-	1	JavaDOMWindow.cpp
wkj_dom_DOMWindow_setOnwheel	void	int64_t peer, int64_t value	void	JAVA_LONG,JAVA_LONG	DOMWindow	setOnwheel	-	1	JavaDOMWindow.cpp
wkj_dom_DOMWindow_getOnbeforeunload	int64_t	int64_t peer	JAVA_LONG	JAVA_LONG	DOMWindow	getOnbeforeunload	-	1	JavaDOMWindow.cpp
wkj_dom_DOMWindow_setOnbeforeunload	void	int64_t peer, int64_t value	void	JAVA_LONG,JAVA_LONG	DOMWindow	setOnbeforeunload	-	1	JavaDOMWindow.cpp
wkj_dom_DOMWindow_getOnhashchange	int64_t	int64_t peer	JAVA_LONG	JAVA_LONG	DOMWindow	getOnhashchange	-	1	JavaDOMWindow.cpp
wkj_dom_DOMWindow_setOnhashchange	void	int64_t peer, int64_t value	void	JAVA_LONG,JAVA_LONG	DOMWindow	setOnhashchange	-	1	JavaDOMWindow.cpp
wkj_dom_DOMWindow_getOnmessage	int64_t	int64_t peer	JAVA_LONG	JAVA_LONG	DOMWindow	getOnmessage	-	1	JavaDOMWindow.cpp
wkj_dom_DOMWindow_setOnmessage	void	int64_t peer, int64_t value	void	JAVA_LONG,JAVA_LONG	DOMWindow	setOnmessage	-	1	JavaDOMWindow.cpp
wkj_dom_DOMWindow_getOnoffline	int64_t	int64_t peer	JAVA_LONG	JAVA_LONG	DOMWindow	getOnoffline	-	1	JavaDOMWindow.cpp
wkj_dom_DOMWindow_setOnoffline	void	int64_t peer, int64_t value	void	JAVA_LONG,JAVA_LONG	DOMWindow	setOnoffline	-	1	JavaDOMWindow.cpp
wkj_dom_DOMWindow_getOnonline	int64_t	int64_t peer	JAVA_LONG	JAVA_LONG	DOMWindow	getOnonline	-	1	JavaDOMWindow.cpp
wkj_dom_DOMWindow_setOnonline	void	int64_t peer, int64_t value	void	JAVA_LONG,JAVA_LONG	DOMWindow	setOnonline	-	1	JavaDOMWindow.cpp
wkj_dom_DOMWindow_getOnpagehide	int64_t	int64_t peer	JAVA_LONG	JAVA_LONG	DOMWindow	getOnpagehide	-	1	JavaDOMWindow.cpp
wkj_dom_DOMWindow_setOnpagehide	void	int64_t peer, int64_t value	void	JAVA_LONG,JAVA_LONG	DOMWindow	setOnpagehide	-	1	JavaDOMWindow.cpp
wkj_dom_DOMWindow_getOnpageshow	int64_t	int64_t peer	JAVA_LONG	JAVA_LONG	DOMWindow	getOnpageshow	-	1	JavaDOMWindow.cpp
wkj_dom_DOMWindow_setOnpageshow	void	int64_t peer, int64_t value	void	JAVA_LONG,JAVA_LONG	DOMWindow	setOnpageshow	-	1	JavaDOMWindow.cpp
wkj_dom_DOMWindow_getOnpopstate	int64_t	int64_t peer	JAVA_LONG	JAVA_LONG	DOMWindow	getOnpopstate	-	1	JavaDOMWindow.cpp
wkj_dom_DOMWindow_setOnpopstate	void	int64_t peer, int64_t value	void	JAVA_LONG,JAVA_LONG	DOMWindow	setOnpopstate	-	1	JavaDOMWindow.cpp
wkj_dom_DOMWindow_getOnstorage	int64_t	int64_t peer	JAVA_LONG	JAVA_LONG	DOMWindow	getOnstorage	-	1	JavaDOMWindow.cpp
wkj_dom_DOMWindow_setOnstorage	void	int64_t peer, int64_t value	void	JAVA_LONG,JAVA_LONG	DOMWindow	setOnstorage	-	1	JavaDOMWindow.cpp
wkj_dom_DOMWindow_getOnunload	int64_t	int64_t peer	JAVA_LONG	JAVA_LONG	DOMWindow	getOnunload	-	1	JavaDOMWindow.cpp
wkj_dom_DOMWindow_setOnunload	void	int64_t peer, int64_t value	void	JAVA_LONG,JAVA_LONG	DOMWindow	setOnunload	-	1	JavaDOMWindow.cpp
wkj_dom_DOMWindow_getSelection	int64_t	int64_t peer	JAVA_LONG	JAVA_LONG	DOMWindow	getSelection	-	1	JavaDOMWindow.cpp
